epoch,metric,value
1781302255.955,co2_ppm,646.7
1781302255.955,vpd_kpa,0.1816
1781302255.955,temperature_c,18.18
1781302255.955,humidity_pct,91.38
1781302255.955,co2_ppm,942.9
1781302255.955,vpd_kpa,0.1799
1781302262.287,dew_point_c,17.1
1781302262.287,fruiting_score,92.6
1781302273.596,temperature_c,18.78
1781302273.596,humidity_pct,90.63
1781302273.596,co2_ppm,664.3
1781302273.596,vpd_kpa,0.2031
1781302273.596,temperature_c,18.32
1781302273.596,humidity_pct,90.54
1781302273.596,co2_ppm,956.4
1781302273.596,vpd_kpa,0.1992
1781302279.884,dew_point_c,16.73
1781302279.884,fruiting_score,92.7
1781302291.158,temperature_c,18.5
1781302291.158,humidity_pct,91.24
1781302291.158,co2_ppm,674.6
1781302291.158,vpd_kpa,0.1865
1781302291.158,temperature_c,18.3
1781302291.158,humidity_pct,90.96
1781302291.158,co2_ppm,964.8
1781302291.158,vpd_kpa,0.1902
1781302297.459,dew_point_c,17.21
1781302297.459,fruiting_score,93.4
1781302308.724,temperature_c,18.45
1781302308.724,humidity_pct,92.36
1781302308.724,co2_ppm,692.3
1781302308.724,vpd_kpa,0.1621
1781302308.724,temperature_c,18.14
1781302308.724,humidity_pct,90.86
1781302308.724,co2_ppm,986.5
1781302308.724,vpd_kpa,0.1902
1781302315.426,dew_point_c,17.04
1781302315.426,fruiting_score,92.9
1781302326.705,temperature_c,18.17
1781302326.705,humidity_pct,90.72
1781302326.705,co2_ppm,703.7
1781302326.705,vpd_kpa,0.1937
1781302326.705,temperature_c,18.19
1781302326.705,humidity_pct,91.39
1781302326.705,co2_ppm,1003.1
1781302326.705,vpd_kpa,0.1798
1781302333.026,dew_point_c,17.19
1781302333.027,fruiting_score,92.1
1781302344.296,temperature_c,18.27
1781302344.296,humidity_pct,91.17
1781302344.296,co2_ppm,726.7
1781302344.296,vpd_kpa,0.1853
1781302344.296,temperature_c,18.2
1781302344.296,humidity_pct,91.19
1781302344.296,co2_ppm,1008.6
1781302344.296,vpd_kpa,0.1843
1781302350.613,dew_point_c,16.63
1781302350.613,fruiting_score,93.1
1781302361.902,temperature_c,18.19
1781302361.902,humidity_pct,91.99
1781302361.902,co2_ppm,734.2
1781302361.902,vpd_kpa,0.1673
1781302361.902,temperature_c,18.1
1781302361.902,humidity_pct,91.01
1781302361.902,co2_ppm,1028.6
1781302361.902,vpd_kpa,0.1866
1781302368.220,dew_point_c,16.8
1781302368.220,fruiting_score,92.8
1781302379.478,temperature_c,18.43
1781302379.478,humidity_pct,91.49
1781302379.478,co2_ppm,755.9
1781302379.478,vpd_kpa,0.1803
1781302379.478,temperature_c,18.41
1781302379.478,humidity_pct,91.18
1781302379.478,co2_ppm,1034.9
1781302379.478,vpd_kpa,0.1868
1781302385.803,dew_point_c,16.87
1781302385.803,fruiting_score,92.2
1781302397.068,temperature_c,18.44
1781302397.068,humidity_pct,91.09
1781302397.068,co2_ppm,769.7
1781302397.068,vpd_kpa,0.1891
1781302397.068,temperature_c,18.46
1781302397.068,humidity_pct,90.9
1781302397.068,co2_ppm,1059.4
1781302397.068,vpd_kpa,0.1932
1781302403.376,dew_point_c,17.02
1781302403.376,fruiting_score,92.7
1781302414.715,temperature_c,18.47
1781302414.715,humidity_pct,90.71
1781302414.715,co2_ppm,777.6
1781302414.715,vpd_kpa,0.1975
1781302414.715,temperature_c,18.42
1781302414.715,humidity_pct,91.15
1781302414.715,co2_ppm,1068.5
1781302414.715,vpd_kpa,0.1875
1781302421.023,dew_point_c,16.96
1781302421.023,fruiting_score,93.0
1781302432.282,temperature_c,18.33
1781302432.282,humidity_pct,91.88
1781302432.282,co2_ppm,788.5
1781302432.282,vpd_kpa,0.1711
1781302432.282,temperature_c,18.16
1781302432.282,humidity_pct,91.68
1781302432.282,co2_ppm,1089.0
1781302432.282,vpd_kpa,0.1734
1781302438.576,dew_point_c,16.92
1781302438.576,fruiting_score,93.3
1781302449.838,temperature_c,18.19
1781302449.838,humidity_pct,90.46
1781302449.838,co2_ppm,806.3
1781302449.838,vpd_kpa,0.1994
1781302449.838,temperature_c,18.35
1781302449.838,humidity_pct,89.88
1781302449.838,co2_ppm,1098.9
1781302449.838,vpd_kpa,0.2136
1781302456.142,dew_point_c,16.99
1781302456.142,fruiting_score,92.4
1781302467.415,temperature_c,18.42
1781302467.415,humidity_pct,92.0
1781302467.415,co2_ppm,830.6
1781302467.415,vpd_kpa,0.1695
1781302467.415,temperature_c,18.2
1781302467.415,humidity_pct,90.96
1781302467.415,co2_ppm,1106.4
1781302467.415,vpd_kpa,0.189
1781302473.732,dew_point_c,16.6
1781302473.732,fruiting_score,93.1
1781302485.013,temperature_c,18.19
1781302485.013,humidity_pct,91.35
1781302485.013,co2_ppm,841.2
1781302485.013,vpd_kpa,0.1807
1781302485.013,temperature_c,18.26
1781302485.013,humidity_pct,91.95
1781302485.013,co2_ppm,1113.8
1781302485.013,vpd_kpa,0.1688
1781302491.331,dew_point_c,17.1
1781302491.331,fruiting_score,91.2
1781302502.647,temperature_c,18.12
1781302502.647,humidity_pct,91.74
1781302502.647,co2_ppm,849.5
1781302502.647,vpd_kpa,0.1718
1781302502.647,temperature_c,18.24
1781302502.647,humidity_pct,90.92
1781302502.647,co2_ppm,1125.3
1781302502.647,vpd_kpa,0.1902
1781302508.963,dew_point_c,16.76
1781302508.963,fruiting_score,91.1
1781302520.237,temperature_c,18.38
1781302520.237,humidity_pct,90.32
1781302520.237,co2_ppm,872.5
1781302520.237,vpd_kpa,0.2047
1781302520.237,temperature_c,18.31
1781302520.237,humidity_pct,91.55
1781302520.237,co2_ppm,1139.6
1781302520.237,vpd_kpa,0.1778
1781302526.550,dew_point_c,16.75
1781302526.550,fruiting_score,90.5
1781302537.830,temperature_c,18.18
1781302537.830,humidity_pct,90.66
1781302537.830,co2_ppm,719.6
1781302537.830,vpd_kpa,0.1949
1781302537.830,temperature_c,18.39
1781302537.830,humidity_pct,92.02
1781302537.830,co2_ppm,1152.2
1781302537.830,vpd_kpa,0.1689
1781302544.139,dew_point_c,16.77
1781302544.139,fruiting_score,90.8
1781302555.406,temperature_c,18.38
1781302555.406,humidity_pct,91.15
1781302555.406,co2_ppm,727.4
1781302555.406,vpd_kpa,0.187
1781302555.406,temperature_c,18.36
1781302555.406,humidity_pct,92.64
1781302555.406,co2_ppm,1165.1
1781302555.406,vpd_kpa,0.1555
1781302562.045,dew_point_c,16.63
1781302562.045,fruiting_score,93.2
1781302573.307,temperature_c,18.4
1781302573.307,humidity_pct,90.86
1781302573.307,co2_ppm,742.6
1781302573.307,vpd_kpa,0.1936
1781302573.307,temperature_c,18.17
1781302573.307,humidity_pct,92.28
1781302573.307,co2_ppm,1173.7
1781302573.307,vpd_kpa,0.1611
1781302579.617,dew_point_c,16.91
1781302579.617,fruiting_score,92.9
1781302590.889,temperature_c,18.15
1781302590.889,humidity_pct,91.89
1781302590.889,co2_ppm,758.1
1781302590.889,vpd_kpa,0.169
1781302590.889,temperature_c,18.15
1781302590.889,humidity_pct,91.75
1781302590.889,co2_ppm,1191.7
1781302590.889,vpd_kpa,0.1717
1781302597.212,dew_point_c,16.88
1781302597.212,fruiting_score,93.1
1781302608.481,temperature_c,18.1
1781302608.481,humidity_pct,91.92
1781302608.481,co2_ppm,767.6
1781302608.481,vpd_kpa,0.1677
1781302608.481,temperature_c,18.37
1781302608.481,humidity_pct,91.7
1781302608.481,co2_ppm,1216.0
1781302608.481,vpd_kpa,0.1753
1781302614.792,dew_point_c,16.81
1781302614.792,fruiting_score,92.3
1781302626.061,temperature_c,18.21
1781302626.061,humidity_pct,89.9
1781302626.061,co2_ppm,780.6
1781302626.061,vpd_kpa,0.2113
1781302626.061,temperature_c,18.36
1781302626.061,humidity_pct,91.25
1781302626.061,co2_ppm,1239.7
1781302626.061,vpd_kpa,0.1847
1781302632.358,dew_point_c,16.77
1781302632.358,fruiting_score,92.3
1781302643.635,temperature_c,18.34
1781302643.635,humidity_pct,90.59
1781302643.635,co2_ppm,794.4
1781302643.635,vpd_kpa,0.1984
1781302643.635,temperature_c,18.16
1781302643.635,humidity_pct,91.96
1781302643.635,co2_ppm,1260.7
1781302643.635,vpd_kpa,0.1675
1781302649.952,dew_point_c,16.52
1781302649.952,fruiting_score,93.7
1781302661.228,temperature_c,18.32
1781302661.228,humidity_pct,90.81
1781302661.228,co2_ppm,813.6
1781302661.228,vpd_kpa,0.1934
1781302661.228,temperature_c,18.36
1781302661.228,humidity_pct,92.28
1781302661.228,co2_ppm,1275.6
1781302661.228,vpd_kpa,0.1629
1781302667.538,dew_point_c,16.77
1781302667.538,fruiting_score,93.3
1781302678.811,temperature_c,18.51
1781302678.811,humidity_pct,91.0
1781302678.811,co2_ppm,837.3
1781302678.811,vpd_kpa,0.1917
1781302678.811,temperature_c,18.39
1781302678.811,humidity_pct,90.39
1781302678.811,co2_ppm,1285.0
1781302678.811,vpd_kpa,0.2034
1781302685.120,dew_point_c,16.79
1781302685.120,fruiting_score,92.6
1781302696.397,temperature_c,18.15
1781302696.397,humidity_pct,92.39
1781302696.397,co2_ppm,849.3
1781302696.397,vpd_kpa,0.1585
1781302696.397,temperature_c,18.07
1781302696.397,humidity_pct,92.19
1781302696.397,co2_ppm,1307.1
1781302696.397,vpd_kpa,0.162
1781302702.715,dew_point_c,17.01
1781302702.715,fruiting_score,91.7
1781302713.985,temperature_c,18.28
1781302713.985,humidity_pct,91.83
1781302713.985,co2_ppm,860.1
1781302713.985,vpd_kpa,0.1716
1781302713.985,temperature_c,18.32
1781302713.985,humidity_pct,90.66
1781302713.985,co2_ppm,1316.1
1781302713.985,vpd_kpa,0.1968
1781302720.317,dew_point_c,16.9
1781302720.317,fruiting_score,90.1
1781302731.602,temperature_c,18.13
1781302731.602,humidity_pct,91.57
1781302731.602,co2_ppm,870.4
1781302731.602,vpd_kpa,0.1755
1781302731.602,temperature_c,18.37
1781302731.602,humidity_pct,91.71
1781302731.602,co2_ppm,1332.8
1781302731.602,vpd_kpa,0.1752
1781302737.917,dew_point_c,16.93
1781302737.917,fruiting_score,90.1
1781302749.195,temperature_c,18.4
1781302749.195,humidity_pct,91.83
1781302749.195,co2_ppm,891.3
1781302749.195,vpd_kpa,0.173
1781302749.195,temperature_c,18.28
1781302749.195,humidity_pct,91.69
1781302749.195,co2_ppm,1349.1
1781302749.195,vpd_kpa,0.1746
1781302755.501,dew_point_c,16.74
1781302755.501,fruiting_score,89.9
1781302766.762,temperature_c,18.42
1781302766.762,humidity_pct,90.58
1781302766.762,co2_ppm,911.5
1781302766.762,vpd_kpa,0.1996
1781302766.762,temperature_c,18.37
1781302766.762,humidity_pct,91.76
1781302766.762,co2_ppm,1361.8
1781302766.762,vpd_kpa,0.174
1781302773.088,dew_point_c,17.05
1781302773.088,fruiting_score,89.0
1781302784.366,temperature_c,18.41
1781302784.366,humidity_pct,91.26
1781302784.366,co2_ppm,919.3
1781302784.366,vpd_kpa,0.1851
1781302784.366,temperature_c,18.19
1781302784.366,humidity_pct,91.32
1781302784.366,co2_ppm,1377.8
1781302784.366,vpd_kpa,0.1812
1781302790.680,dew_point_c,16.85
1781302790.680,fruiting_score,89.1
1781302801.928,temperature_c,18.25
1781302801.928,humidity_pct,91.26
1781302801.928,co2_ppm,936.1
1781302801.928,vpd_kpa,0.1831
1781302801.928,temperature_c,18.27
1781302801.928,humidity_pct,91.81
1781302801.928,co2_ppm,1399.0
1781302801.928,vpd_kpa,0.172
1781302808.237,dew_point_c,16.96
1781302808.237,fruiting_score,88.4
1781302819.509,temperature_c,18.5
1781302819.509,humidity_pct,91.21
1781302819.509,co2_ppm,945.4
1781302819.509,vpd_kpa,0.1871
1781302819.509,temperature_c,18.27
1781302819.509,humidity_pct,91.85
1781302819.509,co2_ppm,1419.4
1781302819.509,vpd_kpa,0.1711
1781302825.829,dew_point_c,16.8
1781302825.829,fruiting_score,87.7
1781302837.101,temperature_c,18.44
1781302837.101,humidity_pct,91.76
1781302837.101,co2_ppm,970.2
1781302837.101,vpd_kpa,0.1748
1781302837.101,temperature_c,18.02
1781302837.101,humidity_pct,90.95
1781302837.101,co2_ppm,1442.1
1781302837.101,vpd_kpa,0.1869
1781302843.412,dew_point_c,17.04
1781302843.412,fruiting_score,87.5
1781302854.690,temperature_c,18.04
1781302854.690,humidity_pct,91.1
1781302854.690,co2_ppm,989.2
1781302854.690,vpd_kpa,0.1841
1781302854.690,temperature_c,18.37
1781302854.690,humidity_pct,90.51
1781302854.690,co2_ppm,642.7
1781302854.690,vpd_kpa,0.2005
1781302861.002,dew_point_c,17.07
1781302861.002,fruiting_score,86.1
1781302872.281,temperature_c,18.33
1781302872.281,humidity_pct,90.96
1781302872.281,co2_ppm,721.3
1781302872.281,vpd_kpa,0.1906
1781302872.281,temperature_c,18.27
1781302872.281,humidity_pct,90.64
1781302872.281,co2_ppm,654.3
1781302872.281,vpd_kpa,0.1966
1781302878.615,dew_point_c,16.57
1781302878.615,fruiting_score,85.7
1781302889.907,temperature_c,18.37
1781302889.907,humidity_pct,91.27
1781302889.907,co2_ppm,649.2
1781302889.907,vpd_kpa,0.1844
1781302889.907,temperature_c,18.39
1781302889.907,humidity_pct,90.96
1781302889.907,co2_ppm,673.2
1781302889.907,vpd_kpa,0.1912
1781302896.234,dew_point_c,16.83
1781302896.234,fruiting_score,93.0
1781302907.508,temperature_c,18.18
1781302907.508,humidity_pct,91.11
1781302907.508,co2_ppm,655.7
1781302907.508,vpd_kpa,0.1855
1781302907.508,temperature_c,18.1
1781302907.508,humidity_pct,91.2
1781302907.508,co2_ppm,687.3
1781302907.508,vpd_kpa,0.1829
1781302913.828,dew_point_c,16.92
1781302913.828,fruiting_score,92.8
1781302925.097,temperature_c,18.25
1781302925.097,humidity_pct,92.23
1781302925.097,co2_ppm,661.0
1781302925.097,vpd_kpa,0.163
1781302925.097,temperature_c,18.65
1781302925.097,humidity_pct,93.04
1781302925.097,co2_ppm,695.6
1781302925.097,vpd_kpa,0.1496
1781302931.413,dew_point_c,16.71
1781302931.413,fruiting_score,92.9
1781302942.756,temperature_c,18.08
1781302942.756,humidity_pct,90.92
1781302942.756,co2_ppm,667.3
1781302942.756,vpd_kpa,0.1883
1781302942.756,temperature_c,18.28
1781302942.756,humidity_pct,91.22
1781302942.756,co2_ppm,715.1
1781302942.756,vpd_kpa,0.1844
1781302949.074,dew_point_c,16.97
1781302949.074,fruiting_score,92.1
1781302960.341,temperature_c,17.94
1781302960.341,humidity_pct,90.73
1781302960.341,co2_ppm,677.4
1781302960.341,vpd_kpa,0.1907
1781302960.341,temperature_c,18.13
1781302960.341,humidity_pct,91.32
1781302960.341,co2_ppm,637.9
1781302960.341,vpd_kpa,0.1806
1781302966.664,dew_point_c,16.57
1781302966.664,fruiting_score,92.9
1781302977.938,temperature_c,18.39
1781302977.938,humidity_pct,91.52
1781302977.938,co2_ppm,695.8
1781302977.938,vpd_kpa,0.1794
1781302977.938,temperature_c,18.35
1781302977.938,humidity_pct,91.98
1781302977.938,co2_ppm,645.3
1781302977.938,vpd_kpa,0.1692
1781302984.239,dew_point_c,16.4
1781302984.239,fruiting_score,92.8
1781302995.510,temperature_c,18.2
1781302995.510,humidity_pct,90.87
1781302995.510,co2_ppm,717.8
1781302995.510,vpd_kpa,0.1908
1781302995.510,temperature_c,18.28
1781302995.510,humidity_pct,91.84
1781302995.510,co2_ppm,658.8
1781302995.510,vpd_kpa,0.1714
1781303001.861,dew_point_c,16.98
1781303001.861,fruiting_score,92.6
1781303013.140,temperature_c,18.16
1781303013.140,humidity_pct,91.06
1781303013.140,co2_ppm,739.7
1781303013.140,vpd_kpa,0.1863
1781303013.140,temperature_c,17.89
1781303013.140,humidity_pct,90.81
1781303013.140,co2_ppm,672.4
1781303013.140,vpd_kpa,0.1884
1781303019.450,dew_point_c,16.68
1781303019.450,fruiting_score,93.0
1781303030.696,temperature_c,18.25
1781303030.696,humidity_pct,91.6
1781303030.696,co2_ppm,760.9
1781303030.696,vpd_kpa,0.1761
1781303030.696,temperature_c,17.87
1781303030.696,humidity_pct,91.81
1781303030.696,co2_ppm,686.2
1781303030.696,vpd_kpa,0.1676
1781303037.004,dew_point_c,16.68
1781303037.004,fruiting_score,92.9
1781303048.252,temperature_c,17.98
1781303048.252,humidity_pct,90.38
1781303048.252,co2_ppm,776.8
1781303048.252,vpd_kpa,0.1984
1781303048.252,temperature_c,18.4
1781303048.252,humidity_pct,90.55
1781303048.252,co2_ppm,698.4
1781303048.252,vpd_kpa,0.2
1781303054.549,dew_point_c,16.86
1781303054.549,fruiting_score,92.5
1781303065.824,temperature_c,18.22
1781303065.824,humidity_pct,91.46
1781303065.824,co2_ppm,792.8
1781303065.824,vpd_kpa,0.1788
1781303065.824,temperature_c,18.23
1781303065.824,humidity_pct,90.47
1781303065.824,co2_ppm,712.8
1781303065.824,vpd_kpa,0.1996
1781303072.115,dew_point_c,16.38
1781303072.115,fruiting_score,93.2
1781303083.361,temperature_c,18.36
1781303083.361,humidity_pct,90.26
1781303083.361,co2_ppm,798.6
1781303083.361,vpd_kpa,0.2057
1781303083.361,temperature_c,18.42
1781303083.361,humidity_pct,90.98
1781303083.361,co2_ppm,737.2
1781303083.361,vpd_kpa,0.1911
1781303089.662,dew_point_c,16.81
1781303089.662,fruiting_score,92.6
1781303100.911,temperature_c,18.25
1781303100.911,humidity_pct,92.3
1781303100.911,co2_ppm,805.0
1781303100.911,vpd_kpa,0.1614
1781303100.911,temperature_c,18.52
1781303100.911,humidity_pct,91.51
1781303100.911,co2_ppm,755.3
1781303100.911,vpd_kpa,0.181
1781303107.343,dew_point_c,16.74
1781303107.343,fruiting_score,93.5
1781303118.627,temperature_c,18.2
1781303118.627,humidity_pct,91.04
1781303118.627,co2_ppm,819.0
1781303118.627,vpd_kpa,0.1873
1781303118.627,temperature_c,18.11
1781303118.627,humidity_pct,91.19
1781303118.627,co2_ppm,770.7
1781303118.627,vpd_kpa,0.183
1781303124.952,dew_point_c,16.98
1781303124.952,fruiting_score,91.9
1781303136.230,temperature_c,18.11
1781303136.230,humidity_pct,91.36
1781303136.230,co2_ppm,833.6
1781303136.230,vpd_kpa,0.1795
1781303136.230,temperature_c,18.36
1781303136.230,humidity_pct,90.36
1781303136.230,co2_ppm,789.2
1781303136.230,vpd_kpa,0.2036
1781303142.555,dew_point_c,16.71
1781303142.555,fruiting_score,92.2
1781303153.811,temperature_c,18.27
1781303153.811,humidity_pct,92.46
1781303153.811,co2_ppm,844.7
1781303153.811,vpd_kpa,0.1582
1781303153.811,temperature_c,18.4
1781303153.811,humidity_pct,90.91
1781303153.811,co2_ppm,796.2
1781303153.811,vpd_kpa,0.1924
1781303160.134,dew_point_c,16.68
1781303160.134,fruiting_score,91.4
1781303171.413,temperature_c,18.18
1781303171.413,humidity_pct,91.4
1781303171.413,co2_ppm,865.1
1781303171.413,vpd_kpa,0.1796
1781303171.413,temperature_c,18.09
1781303171.413,humidity_pct,91.22
1781303171.413,co2_ppm,812.5
1781303171.413,vpd_kpa,0.1822
1781303177.729,dew_point_c,17.03
1781303177.729,fruiting_score,90.3
1781303188.995,temperature_c,18.13
1781303188.995,humidity_pct,92.02
1781303188.995,co2_ppm,595.9
1781303188.995,vpd_kpa,0.166
1781303188.995,temperature_c,18.14
1781303188.995,humidity_pct,92.18
1781303188.995,co2_ppm,833.1
1781303188.995,vpd_kpa,0.163
1781303195.327,dew_point_c,16.76
1781303195.327,fruiting_score,90.2
1781303206.602,temperature_c,18.31
1781303206.602,humidity_pct,91.88
1781303206.602,co2_ppm,604.5
1781303206.602,vpd_kpa,0.171
1781303206.602,temperature_c,18.4
1781303206.602,humidity_pct,91.86
1781303206.602,co2_ppm,592.0
1781303206.602,vpd_kpa,0.1722
1781303212.915,dew_point_c,16.81
1781303212.915,fruiting_score,92.2
1781303224.191,temperature_c,17.91
1781303224.191,humidity_pct,90.87
1781303224.191,co2_ppm,621.7
1781303224.191,vpd_kpa,0.1874
1781303224.191,temperature_c,18.18
1781303224.191,humidity_pct,91.15
1781303224.191,co2_ppm,614.0
1781303224.191,vpd_kpa,0.1848
1781303230.490,dew_point_c,16.97
1781303230.490,fruiting_score,92.4
1781303241.771,temperature_c,17.77
1781303241.771,humidity_pct,90.53
1781303241.771,co2_ppm,641.4
1781303241.771,vpd_kpa,0.1927
1781303241.771,temperature_c,18.11
1781303241.771,humidity_pct,92.96
1781303241.771,co2_ppm,625.3
1781303241.771,vpd_kpa,0.1463
1781303248.098,dew_point_c,16.4
1781303248.098,fruiting_score,92.6
1781303259.374,temperature_c,18.38
1781303259.374,humidity_pct,91.59
1781303259.374,co2_ppm,733.3
1781303259.374,vpd_kpa,0.1778
1781303259.374,temperature_c,18.28
1781303259.374,humidity_pct,92.23
1781303259.374,co2_ppm,645.9
1781303259.374,vpd_kpa,0.1633
1781303265.692,dew_point_c,16.2
1781303265.692,fruiting_score,92.3
1781303276.974,temperature_c,18.18
1781303276.974,humidity_pct,90.81
1781303276.974,co2_ppm,757.4
1781303276.974,vpd_kpa,0.1919
1781303276.974,temperature_c,18.69
1781303276.974,humidity_pct,91.01
1781303276.974,co2_ppm,658.0
1781303276.974,vpd_kpa,0.1938
1781303283.297,dew_point_c,16.99
1781303283.297,fruiting_score,92.6
1781303294.566,temperature_c,18.25
1781303294.566,humidity_pct,92.49
1781303294.566,co2_ppm,773.4
1781303294.566,vpd_kpa,0.1576
1781303294.566,temperature_c,18.08
1781303294.566,humidity_pct,92.73
1781303294.566,co2_ppm,675.2
1781303294.566,vpd_kpa,0.1509
1781303300.876,dew_point_c,16.65
1781303300.876,fruiting_score,93.1
1781303312.149,temperature_c,18.22
1781303312.149,humidity_pct,91.92
1781303312.149,co2_ppm,795.2
1781303312.149,vpd_kpa,0.169
1781303312.150,temperature_c,18.43
1781303312.150,humidity_pct,91.24
1781303312.150,co2_ppm,682.6
1781303312.150,vpd_kpa,0.1856
1781303318.471,dew_point_c,17.01
1781303318.471,fruiting_score,91.9
1781303329.743,temperature_c,18.14
1781303329.743,humidity_pct,92.48
1781303329.743,co2_ppm,803.0
1781303329.743,vpd_kpa,0.1566
1781303329.743,temperature_c,18.31
1781303329.743,humidity_pct,90.62
1781303329.743,co2_ppm,698.4
1781303329.743,vpd_kpa,0.1974
1781303336.069,dew_point_c,16.88
1781303336.069,fruiting_score,92.3
1781303347.344,temperature_c,18.19
1781303347.344,humidity_pct,91.84
1781303347.344,co2_ppm,814.5
1781303347.344,vpd_kpa,0.1704
1781303347.344,temperature_c,18.02
